t d dw dc
0.264 -0.454035367 -0.3294834276 -0.4540316674
0.2645 -0.4530597273 -0.3295376202 -0.4530560357
0.265 -0.4519864086 -0.3293718293 -0.4519827258
0.2655 -0.4508190451 -0.3289831347 -0.4508153717
0.266 -0.4495613578 -0.328369019 -0.4495576947
0.2665 -0.4482171465 -0.3275273724 -0.4482134943
0.267 -0.4467902807 -0.3264564973 -0.4467866401
0.2675 -0.445284691 -0.3251551116 -0.4452810627
0.268 -0.4437043602 -0.3236223518 -0.4437007448
0.2685 -0.4420533142 -0.3218577741 -0.4420497123
0.269 -0.4403356129 -0.3198613561 -0.440332025
0.2695 -0.4385553409 -0.3176334965 -0.4385517674
0.27 -0.4367165983 -0.3151750144 -0.4367130399
0.2705 -0.4348234918 -0.3124871479 -0.4348199487
0.271 -0.4328801247 -0.3095715514 -0.4328765975
0.2715 -0.4308905884 -0.3064302924 -0.4308870774
0.272 -0.4288589528 -0.3030658475 -0.4288554584
0.2725 -0.4267892572 -0.2994810976 -0.4267857796
0.273 -0.4246855012 -0.2956793215 -0.4246820407
0.2735 -0.422551636 -0.2916641904 -0.4225481929
0.274 -0.4203915552 -0.2874397597 -0.4203881297
0.2745 -0.4182090865 -0.2830104614 -0.4182056788
0.275 -0.4160079828 -0.2783810952 -0.4160045931
0.2755 -0.4137919141 -0.2735568189 -0.4137885424
0.276 -0.4115644593 -0.2685431383 -0.4115611058
0.2765 -0.4093290984 -0.2633458962 -0.4093257631
0.277 -0.4070892045 -0.2579712608 -0.4070858874
0.2775 -0.4048480367 -0.2524257136 -0.4048447379
0.278 -0.4026087329 -0.2467160368 -0.4026054524
0.2785 -0.400374303 -0.2408492994 -0.4003710407
0.279 -0.3981476221 -0.2348328438 -0.398144378
0.2795 -0.3959314248 -0.2286742712 -0.3959281986
0.28 -0.3937282986 -0.2223814267 -0.3937250904
0.2805 -0.3915406791 -0.215962384 -0.3915374888
0.281 -0.3893708447 -0.2094254294 -0.389367672
0.2815 -0.3872209113 -0.2027790461 -0.3872177561
0.282 -0.3850928286 -0.1960318973 -0.3850896908
0.2825 -0.3829883758 -0.1891928096 -0.3829852552
0.283 -0.3809091582 -0.1822707557 -0.3809060545
0.2835 -0.3788566037 -0.1752748375 -0.3788535167
0.284 -0.3768319605 -0.1682142681 -0.37682889
0.2845 -0.3748362946 -0.1610983543 -0.3748332404
0.285 -0.3728704881 -0.1539364787 -0.3728674499
0.2855 -0.3709352377 -0.146738082 -0.3709322153
0.286 -0.3690310537 -0.1395126448 -0.3690280468
0.2865 -0.3671582598 -0.1322696697 -0.3671552681
0.287 -0.3653169925 -0.1250186632 -0.3653140158
0.2875 -0.3635072022 -0.1177691179 -0.3635042403
0.288 -0.3617286538 -0.1105304947 -0.3617257063
0.2885 -0.3599809277 -0.1033122051 -0.3599779945
0.289 -0.3582634221 -0.09612359348 -0.3582605029
0.2895 -0.356575355 -0.08897392014 -0.3565724496
0.29 -0.3549157669 -0.08187234387 -0.354912875
0.2905 -0.3532835237 -0.07482790534 -0.3532806451
0.291 -0.3516773208 -0.0678495105 -0.3516744552
0.2915 -0.3500956863 -0.06094591448 -0.3500928337
0.292 -0.3485369862 -0.05412570576 -0.3485341463
0.2925 -0.3469994287 -0.04739729079 -0.3469966013
0.293 -0.3454810694 -0.04076887906 -0.3454782543
0.2935 -0.3439798171 -0.03424846857 -0.3439770142
0.294 -0.3424934396 -0.02784383184 -0.3424906488
0.2945 -0.3410195701 -0.02156250247 -0.3410167914
0.295 -0.3395557139 -0.01541176217 -0.3395529471
0.2955 -0.3380992552 -0.009398628395 -0.3380965003
0.296 -0.3366474647 -0.003529842592 -0.3366447217
0.2965 -0.335197507 0.002188140965 -0.3351947758
0.297 -0.3337464486 0.007749165693 -0.3337437292
0.2975 -0.332291266 0.01314738257 -0.3322885584
0.298 -0.3308288542 0.01837725931 -0.3308261585
0.2985 -0.3293560353 0.02343358889 -0.3293533516
0.299 -0.3278695674 0.02831149733 -0.3278668959
0.2995 -0.3263661536 0.0330064508 -0.3263634943
0.3 -0.3248424513 0.03751426194 -0.3248398045
0.3005 -0.3232950815 0.04183109549 -0.3232924472
0.301 -0.3217206382 0.04595347321 -0.3217180168
0.3015 -0.3201156983 0.0498782779 -0.3201130899
0.302 -0.318476831 0.05360275685 -0.318474236
0.3025 -0.3168006076 0.0571245244 -0.3167980263
0.303 -0.3150836116 0.0604415638 -0.3150810443
0.3035 -0.3133224481 0.06355222824 -0.3133198951
0.304 -0.3115137537 0.0664552412 -0.3115112154
0.3045 -0.3096542066 0.06914969604 -0.3096516834
0.305 -0.3077405358 0.07163505472 -0.3077380283
0.3055 -0.3057695314 0.07391114592 -0.3057670399
0.306 -0.3037380535 0.07597816237 -0.3037355785
0.3065 -0.3016430421 0.07783665741 -0.3016405843
0.307 -0.2994815263 0.07948754087 -0.2994790861
0.3075 -0.2972506335 0.08093207427 -0.2972482114
0.308 -0.294947598 0.08217186529 -0.2949451947
0.3085 -0.2925697704 0.08320886159 -0.2925673865
0.309 -0.2901146256 0.08404534394 -0.2901122616
0.3095 -0.2875797712 0.08468391878 -0.2875774279
0.31 -0.2849629559 0.08512751009 -0.284960634
0.3105 -0.2822620768 0.0853793507 -0.2822597768
0.311 -0.2794751869 0.08544297303 -0.2794729097
0.3115 -0.2766005025 0.08532219924 -0.2765982487
0.312 -0.2736364099 0.08502113093 -0.2736341802
0.3125 -0.2705814715 0.08454413823 -0.2705792667
0.313 -0.2674344322 0.08389584853 -0.2674322531
0.3135 -0.2641942252 0.08308113469 -0.2641920725
0.314 -0.2608599767 0.08210510285 -0.2608578511
0.3145 -0.2574310114 0.08097307985 -0.2574289138
0.315 -0.2539068565 0.07969060031 -0.2539047876
0.3155 -0.250287246 0.07826339334 -0.2502852066
0.316 -0.2465721239 0.07669736902 -0.2465701148
0.3165 -0.2427616477 0.07499860454 -0.2427596697
0.317 -0.2388561907 0.07317333013 -0.2388542444
0.3175 -0.2348563441 0.07122791485 -0.2348544304
0.318 -0.230762919 0.0691688521 -0.2307610387
0.3185 -0.2265769473 0.0670027451 -0.2265751011
0.319 -0.2222996826 0.06473629222 -0.2222978713
0.3195 -0.2179326 0.0623762722 -0.2179308242
0.32 -0.2134773961 0.05992952943 -0.2134756566
0.3205 -0.2089359881 0.05740295917 -0.2089342857
0.321 -0.2043105126 0.05480349277 -0.2043088478
0.3215 -0.1996033235 0.05213808303 -0.199601697
0.322 -0.1948169898 0.04941368959 -0.1948154024
0.3225 -0.1899542929 0.04663726449 -0.1899527451
0.323 -0.1850182233 0.04381573786 -0.1850167157
0.3235 -0.1800119764 0.0409560038 -0.1800105096
0.324 -0.1749389488 0.03806490654 -0.1749375234
0.3245 -0.1698027333 0.03514922675 -0.1698013497
0.325 -0.1646071133 0.03221566819 -0.164605772
0.3255 -0.1593560577 0.02927084471 -0.1593547593
0.326 -0.1540537147 0.02632126748 -0.1540524595
0.3265 -0.1487044049 0.02337333264 -0.1487031932
0.327 -0.1433126144 0.02043330937 -0.1433114467
0.3275 -0.1378829879 0.01750732832 -0.1378818644
0.328 -0.1324203201 0.01460137049 -0.1324192412
0.3285 -0.1269295484 0.01172125656 -0.1269285142
0.329 -0.1214157436 0.008872636742 -0.1214147543
0.3295 -0.1158841016 0.006060981064 -0.1158831574
0.33 -0.1103399339 0.003291570227 -0.1103390348
0.3305 -0.104788658 0.0005694869747 -0.1047878042
0.331 -0.09923578809 -0.002100391984 -0.09923497949
0.3315 -0.09368692427 -0.004713403485 -0.09368616089
0.332 -0.08814774277 -0.007265104836 -0.08814702452
0.3325 -0.0826239851 -0.009751280154 -0.08262331186
0.333 -0.07712144738 -0.0121679461 -0.07712081898
0.3335 -0.07164596936 -0.01451135702 -0.07164538557
0.334 -0.06620342325 -0.0167780094 -0.06620288381
0.3345 -0.06079970252 -0.01896464581 -0.06079920711
0.335 -0.05544071044 -0.02106825812 -0.05544025869
0.3355 -0.05013234864 -0.02308609011 -0.05013194015
0.336 -0.04488050554 -0.02501563945 -0.04488013984
0.3365 -0.03969104474 -0.0268546591 -0.03969072133
0.337 -0.0345697934 -0.02860115794 -0.03456951172
0.3375 -0.0295225306 -0.03025340092 -0.02952229004
0.338 -0.02455497576 -0.03180990849 -0.02455477568
0.3385 -0.01967277708 -0.03326945545 -0.01967261678
0.339 -0.01488150004 -0.03463106916 -0.01488137878
0.3395 -0.01018661606 -0.03589402717 -0.01018653306
0.34 -0.005593491227 -0.03705785422 -0.005593445651
0.3405 -0.001107375179 -0.03812231875 -0.001107366155
0.341 0.003266609822 -0.03908742869 0.003266583205
0.3415 0.007523479636 -0.03995342682 0.007523418333
0.342 0.01165839877 -0.04072078556 0.01165830378
0.3425 0.01566669068 -0.04139020117 0.01566656302
0.343 0.01954384777 -0.04196258756 0.01954368852
0.3435 0.02328554115 -0.04243906949 0.02328535142
0.344 0.0268876301 -0.0428209754 0.02688741101
0.3445 0.03034617112 -0.04310982973 0.03034592385
0.345 0.03365742674 -0.04330734484 0.0336571525
0.3455 0.03681787395 -0.04341541257 0.03681757395
0.346 0.03982421214 -0.04343609532 0.03982388765
0.3465 0.0426733708 -0.04337161686 0.04267302309
0.347 0.04536251668 -0.04322435282 0.04536214706
0.3475 0.04788906057 -0.0429968208 0.04788867036
0.348 0.05025066361 -0.04269167029 0.05025025416
0.3485 0.05244524317 -0.0423116723 0.05244481584
0.349 0.05447097822 -0.04185970873 0.05447053438
0.3495 0.05632631422 -0.04133876169 0.05632585526
0.35 0.05800996751 -0.04075190247 0.05800949483
0.3505 0.05952092919 -0.04010228051 0.0595204442
0.351 0.0608584685 -0.03939311221 0.06085797261
0.3515 0.06202213564 -0.03862766972 0.06202163027
0.352 0.06301176408 -0.03780926956 0.06301125064
0.3525 0.06382747229 -0.03694126138 0.06382695221
0.353 0.06446966499 -0.03602701661 0.06446913968
0.3535 0.06493903378 -0.03506991724 0.06493850465
0.354 0.06523655729 -0.03407334456 0.06523602573
0.3545 0.06536350066 -0.03304066816 0.06536296807
0.355 0.06532141464 -0.03197523488 0.06532088238
0.3555 0.06511213394 -0.03088035805 0.0651116034
0.356 0.06473777521 -0.02975930686 0.06473724771
0.3565 0.06420073432 -0.02861529591 0.0642002112
0.357 0.06350368319 -0.02745147508 0.06350316575
0.3575 0.06264956607 -0.02627091958 0.06264905558
0.358 0.06164159522 -0.02507662032 0.06164109295
0.3585 0.06048324617 -0.02387147461 0.06048275334
0.359 0.05917825237 -0.02265827716 0.05917777017
0.3595 0.0577305994 -0.02143971144 0.057730129
0.36 0.05614451863 -0.02021834148 0.05614406115
0.3605 0.05442448044 -0.01899660397 0.05442403697
0.361 0.05257518693 -0.01777680085 0.05257475853
0.3615 0.05060156423 -0.01656109233 0.05060115192
0.362 0.04850875431 -0.01535149032 0.04850835905
0.3625 0.04630210637 -0.01414985242 0.04630172909
0.363 0.04398716787 -0.01295787625 0.04398680945
0.3635 0.0415696751 -0.01177709446 0.04156933638
0.364 0.03905554343 -0.01060887011 0.0390552252
0.3645 0.03645085719 -0.009454392612 0.03645056018
0.365 0.03376185918 -0.008314674261 0.03376158408
0.3655 0.03099493991 -0.007190547222 0.03099468736
0.366 0.02815662655 -0.006082661118 0.02815639712
0.3665 0.02525357156 -0.00499148116 0.02525336579
0.367 0.02229254111 -0.003917286833 0.02229235947
0.3675 0.01928040329 -0.002860171137 0.01928024619
0.368 0.01622411604 -0.001820040406 0.01622398384
0.3685 0.01313071501 -0.0007966146722 0.01313060802
0.369 0.01000730117 0.0002105713971 0.01000721963
0.3695 0.006861028337 0.001202167008 0.006860972432
0.37 0.003699090608 0.002179003196 0.003699060467
0.3705 0.0005287096676 0.003142090234 0.0005287053596
0.371 -0.002642877918 0.004092614491 -0.002642856383
0.3715 -0.005808433458 0.005031934769 -0.00580838613
0.372 -0.008960728889 0.005961578111 -0.008960655875
0.3725 -0.01209255951 0.006883235096 -0.01209246098
0.373 -0.01519675668 0.00779875463 -0.01519663285
0.3735 -0.01826620041 0.008710138263 -0.01826605157
0.374 -0.0212938319 0.009619534021 -0.02129365839
0.3745 -0.02427266594 0.01052922979 -0.02427246817
0.375 -0.02719580316 0.01144164624 -0.02719558156
0.3755 -0.03005644208 0.0123593294 -0.03005619718
0.376 -0.03284789105 0.0132849427 -0.0328476234
0.3765 -0.03556357985 0.01422125877 -0.03556329007
0.377 -0.03819707118 0.01517115082 -0.03819675994
0.3775 -0.04074207178 0.01613758362 -0.04074173981
0.378 -0.04319244334 0.01712360432 -0.0431920914
0.3785 -0.04554221301 0.01813233282 -0.04554184192
0.379 -0.04778558371 0.01916695194 -0.04778519434
0.3795 -0.04991694397 0.02023069741 -0.04991653724
0.38 -0.05193087749 0.02132684752 -0.05193045434
0.3805 -0.05382217224 0.02245871269 -0.05382173368
0.381 -0.05558582922 0.02362962483 -0.05558537629
0.3815 -0.05721707077 0.02484292656 -0.05721660455
0.382 -0.05871134844 0.02610196034 -0.05871087005
0.3825 -0.06006435041 0.02741005755 -0.06006386099
0.383 -0.06127200844 0.02877052744 -0.06127150918
0.3835 -0.06233050438 0.03018664618 -0.0623299965
0.384 -0.0632362761 0.03166164577 -0.06323576084
0.3845 -0.06398602303 0.03319870315 -0.06398550166
0.385 -0.06457671108 0.03480092922 -0.06457618489
0.3855 -0.06500557711 0.03647135806 -0.06500504743
0.386 -0.06527013284 0.03821293625 -0.06526960101
0.3865 -0.06536816825 0.04002851232 -0.06536763562
0.387 -0.06529775438 0.04192082636 -0.06529722232
0.3875 -0.06505724562 0.04389249993 -0.06505671552
0.388 -0.06464528149 0.04594602606 -0.06464475474
0.3885 -0.06406078778 0.04808375965 -0.0640602658
0.389 -0.0633029772 0.05030790808 -0.06330246139
0.3895 -0.06237134945 0.05262052211 -0.06237084123
0.39 -0.06126569075 0.05502348721 -0.06126519154
0.3905 -0.05998607279 0.05751851515 -0.05998558401
0.391 -0.0585328512 0.06010713599 -0.05853237426
0.3915 -0.05690666335 0.06279069058 -0.05690619966
0.392 -0.05510842579 0.06557032333 -0.05510797675
0.3925 -0.05313933099 0.0684469755 -0.053138898
0.393 -0.05100084365 0.07142137902 -0.05100042809
0.3935 -0.04869469651 0.07449405067 -0.04869429974
0.394 -0.04622288557 0.07766528684 -0.04622250894
0.3945 -0.04358766491 0.08093515877 -0.04358730975
0.395 -0.04079154095 0.08430350837 -0.04079120857
0.3955 -0.03783726634 0.08776994454 -0.03783695803
0.396 -0.03472783328 0.09133384003 -0.03472755031
0.3965 -0.0314664665 0.09499432892 -0.03146621011
0.397 -0.02805661576 0.09875030468 -0.02805638715
0.3975 -0.02450194796 0.1026004187 -0.02450174831
0.398 -0.02080633886 0.1065430797 -0.02080616933
0.3985 -0.01697386445 0.1105764531 -0.01697372615
0.399 -0.01300879194 0.1146984621 -0.01300868594
0.3995 -0.008915570399 0.118906788 -0.008915497753
0.4 -0.004698821174 0.1231988723 -0.004698782887
0.4005 -0.0003633279016 0.1275719186 -0.0003633249411
0.401 0.00408597367 0.1320228958 0.004085940376
0.4015 0.008644006136 0.136548541 0.008643935702
0.402 0.01330556111 0.141145364 0.01330545269
0.4025 0.01806531009 0.1458096515 0.01806516289
0.403 0.02291781553 0.1505374726 0.02291762879
0.4035 0.02785754205 0.1553246845 0.02785731506
0.404 0.03287886774 0.1601669386 0.03287859983
0.4045 0.03797609564 0.1650596874 0.0379757862
0.405 0.04314346528 0.1699981921 0.04314311374
0.4055 0.04837516423 0.1749775304 0.04837477006
0.406 0.05366533975 0.1799926048 0.05366490247
0.4065 0.05900811039 0.1850381517 0.05900762958
0.407 0.06439757765 0.1901087507 0.06439705292
0.4075 0.06982783751 0.1951988342 0.06982726854
0.408 0.07529299198 0.2003026981 0.07529237848
0.4085 0.0807871605 0.205414512 0.08078650223
0.409 0.08630449124 0.2105283305 0.08630378801
0.4095 0.09183917234 0.2156381047 0.09183842401
0.41 0.09738544285 0.2207376936 0.09738464933
0.4105 0.1029376036 0.2258208764 0.1029367649
0.411 0.108490028 0.2308813647 0.108489144
0.4115 0.114037172 0.2359128152 0.1140362428
0.412 0.1195735849 0.2409088426 0.1195726106
0.4125 0.1250939186 0.2458630321 0.1250928993
0.413 0.1305929378 0.2507689534 0.1305918737
0.4135 0.1360655289 0.2556201733 0.1360644202
0.414 0.1415067092 0.2604102694 0.1415055561
0.4145 0.1469116353 0.265132844 0.1469104382
0.415 0.1522756118 0.2697815368 0.152274371
0.4155 0.1575940988 0.2743500394 0.1575928147
0.416 0.1628627197 0.2788321083 0.1628613927
0.4165 0.1680772682 0.2832215785 0.1680758986
0.417 0.1732337149 0.2875123771 0.1732323034
0.4175 0.1783282139 0.2916985367 0.1783267608
0.418 0.1833571081 0.2957742083 0.1833556141
0.4185 0.1883169353 0.2997336746 0.1883154008
0.419 0.1932044322 0.3035713628 0.1932028579
0.4195 0.1980165397 0.307281857 0.1980149262
0.42 0.2027504064 0.310859911 0.2027487543
0.4205 0.207403392 0.3143004596 0.207401702
0.421 0.2119730706 0.3175986312 0.2119713434
0.4215 0.2164572331 0.3207497586 0.2164554694
0.422 0.2208538889 0.3237493902 0.2208520894
0.4225 0.2251612678 0.3265933006 0.2251594332
0.423 0.2293778207 0.3292775007 0.2293759517
0.4235 0.2335022202 0.3317982476 0.2335003176
0.424 0.2375333607 0.3341520537 0.2375314252
0.4245 0.2414703574 0.3363356956 0.2414683899
0.425 0.2453125461 0.338346222 0.2453105473
0.4255 0.249059481 0.3401809619 0.2490574516
0.426 0.252710933 0.341837531 0.2527088738
0.4265 0.2562668871 0.3433138391 0.256264799
0.427 0.2597275399 0.3446080952 0.2597254236
0.4275 0.2630932955 0.3457188134 0.2630911518
0.428 0.2663647623 0.3466448174 0.266362592
0.4285 0.2695427484 0.3473852442 0.2695405521
0.429 0.2726282568 0.347939548 0.2726260354
0.4295 0.2756224806 0.3483075028 0.2756202347
0.43 0.278526797 0.3484892039 0.2785245275
0.4305 0.2813427617 0.34848507 0.2813404693
0.431 0.2840721027 0.3482958433 0.284069788
0.4315 0.2867167132 0.3479225896 0.286714377
0.432 0.2892786449 0.3473666979 0.2892762878
0.4325 0.2917601005 0.3466298782 0.2917577232
0.433 0.2941634264 0.3457141602 0.2941610295
0.4335 0.2964911042 0.3446218896 0.2964886883
0.434 0.2987457428 0.3433557253 0.2987433086
0.4345 0.3009300702 0.3419186348 0.3009276182
0.435 0.3030469243 0.3403138891 0.303044455
0.4355 0.3050992442 0.3385450576 0.3050967582
0.436 0.3070900613 0.3366160013 0.3070875591
0.4365 0.3090224899 0.3345308661 0.3090199719
0.437 0.3108997176 0.3322940752 0.3108971844
0.4375 0.3127249961 0.3299103211 0.312722448
0.438 0.3145016314 0.3273845563 0.3144990688
0.4385 0.3162329741 0.3247219842 0.3162303974
0.439 0.3179224096 0.321928049 0.3179198191
0.4395 0.3195733484 0.3190084254 0.3195707444
0.44 0.3211892161 0.3159690068 0.321186599
0.4405 0.322773444 0.3128158944 0.322770814
0.441 0.3243294589 0.3095553848 0.3243268161
0.4415 0.3258606734 0.3061939571 0.3258580182
0.442 0.3273704766 0.3027382604 0.3273678091
0.4425 0.3288622243 0.2991951 0.3288595447
0.443 0.3303392298 0.2955714235 0.3303365381
0.4435 0.3318047542 0.2918743067 0.3318020505
0.444 0.3332619977 0.2881109393 0.3332592822
0.4445 0.3347140907 0.2842886095 0.3347113634
0.445 0.3361640848 0.2804146894 0.3361613456
0.4455 0.3376149443 0.2764966192 0.3376121933
0.446 0.3390695382 0.2725418921 0.3390667754
0.4465 0.3405306322 0.2685580383 0.3405278575
0.447 0.3420008806 0.2645526088 0.3419980939
0.4475 0.3434828193 0.2605331603 0.3434800205
0.448 0.3449788586 0.2565072383 0.3449760476
0.4485 0.3464912761 0.2524823614 0.3464884528
0.449 0.3480222108 0.2484660052 0.3480193751
0.4495 0.3495736566 0.244465586 0.3495708082
0.45 0.3511474568 0.2404884455 0.3511445956
0.4505 0.3527452987 0.2365418339 0.3527424244
0.451 0.3543687085 0.232632895 0.354365821
0.4515 0.3560190471 0.2287686504 0.3560161462
0.452 0.3576975059 0.224955984 0.3576945913
0.4525 0.3594051029 0.221201627 0.3594021744
0.453 0.3611426797 0.217512143 0.361139737
0.4535 0.3629108984 0.2138939136 0.3629079413
0.454 0.3647102394 0.2103531242 0.3647072677
0.4545 0.3665409996 0.2068957501 0.366538013
0.455 0.3684032907 0.2035275431 0.3684002889
0.4555 0.3702970381 0.2002540187 0.3702940208
0.456 0.3722219805 0.1970804434 0.3722189476
0.4565 0.3741776699 0.1940118228 0.374174621
0.457 0.3761634715 0.1910528901 0.3761604064
0.4575 0.3781785649 0.1882080954 0.3781754835
0.458 0.3802219454 0.1854815947 0.3802188473
0.4585 0.3822924252 0.1828772409 0.3822893102
0.459 0.3843886359 0.1803985742 0.3843855038
0.4595 0.3865090311 0.1780488139 0.3865058817
0.46 0.3886518892 0.1758308501 0.3886487224
0.4605 0.390815317 0.1737472373 0.3908121325
0.461 0.3929972533 0.1718001872 0.3929940511
0.4615 0.3951954735 0.1699915634 0.3951922534
0.462 0.397407594 0.1683228764 0.3974043558
0.4625 0.3996310771 0.1667952792 0.3996278208
0.463 0.4018632366 0.165409564 0.4018599621
0.4635 0.4041012436 0.1641661592 0.4040979509
0.464 0.4063421326 0.1630651279 0.4063388216
0.4645 0.4085828074 0.1621061661 0.4085794782
0.465 0.4108200486 0.1612886029 0.4108167012
0.4655 0.4130505203 0.1606114009 0.4130471547
0.466 0.4152707773 0.1600731567 0.4152673936
0.4665 0.4174772728 0.159672104 0.4174738711
0.467 0.4196663662 0.1594061153 0.4196629467
0.4675 0.4218343314 0.1592727062 0.4218308942
0.468 0.4239773647 0.1592690396 0.42397391
0.4685 0.4260915934 0.1593919307 0.4260881216
0.469 0.4281730847 0.1596378528 0.4281695959
0.4695 0.4302178541 0.1600029443 0.4302143486
0.47 0.4322218744 0.1604830159 0.4322183525
0.4705 0.4341810849 0.1610735586 0.4341775471
0.471 0.4360914005 0.1617697527 0.4360878471
0.4715 0.4379487207 0.1625664775 0.4379451522
0.472 0.439748939 0.1634583211 0.4397453558
0.4725 0.441487952 0.1644395914 0.4414843547
0.473 0.4431616689 0.1655043281 0.443158058
0.4735 0.4447660206 0.1666463142 0.4447623966
0.474 0.4462969689 0.1678590887 0.4462933323
0.4745 0.4477505155 0.1691359607 0.4477468671
0.475 0.4491227114 0.1704700222 0.4491190519
0.4755 0.4504096659 0.1718541631 0.4504059958
0.476 0.4516075548 0.1732810857 0.451603875
0.4765 0.4527126301 0.1747433202 0.4527089413
0.477 0.4537212275 0.1762332403 0.4537175304
0.4775 0.4546297756 0.177743079 0.4546260711
0.478 0.4554348036 0.1792649454 0.4554310927
0.4785 0.4561329497 0.1807908414 0.456129233
0.479 0.456720968 0.1823126785 0.4567172465
0.4795 0.4571957368 0.1838222953 0.4571920115
0.48 0.4575542654 0.1853114748 0.4575505372
0.4805 0.4577937011 0.1867719623 0.4577899709
0.481 0.4579113355 0.1881954831 0.4579076043
0.4815 0.4579046114 0.1895737604 0.4579008803
0.482 0.4577711281 0.1908985332 0.457767398
0.4825 0.4575086473 0.1921615744 0.4575049195
0.483 0.4571150986 0.1933547089 0.457111374
0.4835 0.4565885839 0.1944698314 0.4565848635
0.484 0.4559273821 0.1954989241 0.4559236671
0.4845 0.4551299532 0.1964340747 0.4551262447
0.485 0.4541949423 0.1972674938 0.4541912414
0.4855 0.4531211823 0.1979915325 0.4531174901
0.486 0.4519076973 0.198598699 0.4519040151
0.4865 0.4505537049 0.1990816759 0.4505500337
0.487 0.4490586183 0.1994333366 0.4490549593
0.4875 0.4474220477 0.1996467614 0.447418402
0.488 0.4456438017 0.1997152533 0.4456401705
0.4885 0.443723888 0.1996323535 0.4437202724
0.489 0.4416625136 0.1993918562 0.4416589148
0.4895 0.4394600848 0.1989878229 0.439456504
0.49 0.4371172067 0.1984145966 0.437113645
0.4905 0.4346346818 0.1976668149 0.4346311403
0.491 0.4320135089 0.1967394232 0.4320099888
0.4915 0.4292548814 0.1956276861 0.4292513837
0.492 0.4263601844 0.1943271999 0.4263567103
0.4925 0.4233309926 0.1928339027 0.4233275432
0.493 0.4201690669 0.1911440852 0.4201656433
0.4935 0.4168763507 0.1892543997 0.4168729539
0.494 0.4134549664 0.1871618692 0.4134515975
0.4945 0.4099072107 0.1848638952 0.4099038707
0.495 0.40623555 0.1823582652 0.4062322399
0.4955 0.4024426155 0.179643159 0.4024393363
0.496 0.3985311975 0.1767171543 0.3985279502
0.4965 0.3945042401 0.1735792318 0.3945010256
0.497 0.3903648344 0.1702287789 0.3903616536
0.4975 0.3861162127 0.1666655932 0.3861130666
0.498 0.3817617418 0.1628898847 0.3817586311
0.4985 0.3773049153 0.1589022772 0.3773018409
0.499 0.3727493473 0.1547038092 0.3727463101
0.4995 0.3680987642 0.1502959334 0.3680957648
0.5 0.3633569972 0.1456805159 0.3560073203
0.5005 0.3585279743 0.1408598339 0.3585307047
0.501 0.3536157123 0.1358365734 0.3536297675
0.5015 0.348624308 0.130613825 0.3486552848
0.502 0.3435579302 0.1251950797 0.3436113698
0.5025 0.3384208108 0.1195842237 0.3385021805
0.503 0.3332172362 0.1137855318 0.3333319114
0.5035 0.327951538 0.1078036608 0.3281047845
0.504 0.3226280846 0.1016436416 0.3228250408
0.5045 0.3172512719 0.09531087046 0.3174969318
0.505 0.3118255141 0.08881109984 0.3118229733
0.5055 0.3063552351 0.08215042817 0.3063527389
0.506 0.3008448589 0.075335289 0.3008424075
0.5065 0.2952988008 0.0683724395 0.2952963946
0.507 0.2897214585 0.06126894813 0.2897190978
0.5075 0.2841172029 0.05403218171 0.2841148878
0.508 0.2784903693 0.04666979189 0.2784881001
0.5085 0.2728452488 0.03918970096 0.2728430256
0.509 0.2671860796 0.03160008702 0.2671839025
0.5095 0.2615170383 0.02390936872 0.2615149074
0.51 0.2558422317 0.01612618935 0.2558401471
0.5105 0.2501656888 0.008259400556 0.2501636504
0.511 0.2444913526 0.0003180454647 0.2444893604
0.5115 0.2388230724 -0.0076886585 0.2388211264
0.512 0.2331645964 -0.01575133726 0.2331626965
0.5125 0.2275195644 -0.02386047804 0.2275177106
0.513 0.2218915009 -0.03200644767 0.2218896929
0.5135 0.2162838081 -0.04017951117 0.2162820458
0.514 0.2106997597 -0.04836985054 0.2106980429
0.5145 0.205142495 -0.05656758375 0.2051408235
0.515 0.1996150127 -0.06476278398 0.1996133862
0.5155 0.1941201657 -0.07294549884 0.194118584
0.516 0.1886606562 -0.08110576982 0.188659119
0.5165 0.1832390306 -0.08923365167 0.1832375375
0.517 0.1778576754 -0.0973192318 0.1778562262
0.5175 0.1725188133 -0.1053526497 0.1725174076
0.518 0.1672244993 -0.1133241164 0.1672231367
0.5185 0.1619766179 -0.1212239332 0.1619752981
0.519 0.1567768801 -0.1290425112 0.1567756027
0.5195 0.1516268212 -0.1367703899 0.1516255857
0.52 0.1465277988 -0.1443982558 0.1465266049
0.5205 0.1414809911 -0.1519169607 0.1414798383
0.521 0.1364873962 -0.1593175396 0.136486284
0.5215 0.1315478309 -0.1665912288 0.1315467591
0.522 0.1266629312 -0.1737294825 0.1266618991
0.5225 0.1218331517 -0.1807239899 0.121832159
0.523 0.1170587667 -0.1875666919 0.1170578129
0.5235 0.112339871 -0.1942497963 0.1123389557
0.524 0.1076763818 -0.2007657937 0.1076755044
0.5245 0.1030680398 -0.2071074721 0.1030672
0.525 0.09851441226 -0.2132679308 0.09851360955
0.5255 0.09401489526 -0.2192405944 0.0940141292
0.526 0.08956871692 -0.2250192254 0.0895679871
0.5265 0.08517494095 -0.2305979364 0.08517424692
0.527 0.08083247043 -0.2359712019 0.08083181179
0.5275 0.07654005214 -0.2411338687 0.07653942847
